Company,Model,Mileage,Dealer_Name,Rating,Review Count,Price ($),Car_id,Date,Customer Name,Gender,Annual Income,Color,Dealer_No ,Body Style,Phone,Dealer_Region
Audi,A6,,Enterprise Rent A Car,,,13000.0,C_CND_011515,2/27/2023,Elijah,Male,793437.5,Pale White,60504-7114,SUV,6314848.0,Aurora
Audi,A6,,Enterprise Rent A Car,,,13000.0,C_CND_016447,8/2/2023,Austin,Male,1250000.0,Pale White,60504-7114,SUV,7540921.0,Aurora
Audi,A6,,Enterprise Rent A Car,,,13000.0,C_CND_020854,11/11/2023,Shaul,Female,850000.0,Pale White,60504-7114,SUV,7935571.0,Aurora
Audi,A6,,Enterprise Rent A Car,,,13000.0,C_CND_023720,12/29/2023,Ryan,Male,793437.5,Pale White,60504-7114,SUV,7529793.0,Janesville
Audi,A6,,Enterprise Rent A Car,,,13400.0,C_CND_016641,8/12/2023,Henry,Male,1224000.0,Pale White,60504-7114,SUV,6808276.0,Aurora
Audi,A6,,Enterprise Rent A Car,,,13700.0,C_CND_012181,3/21/2023,Angela,Male,1127000.0,Pale White,60504-7114,SUV,6199034.0,Aurora
Audi,A6,,Enterprise Rent A Car,,,14000.0,C_CND_003512,6/26/2022,Leslie,Male,970000.0,Black,60504-7114,SUV,7295188.0,Aurora
Audi,A6,,Enterprise Rent A Car,,,14800.0,C_CND_004264,7/31/2022,Veronica,Male,2258000.0,Black,60504-7114,SUV,8933267.0,Aurora
Audi,A6,,Enterprise Rent A Car,,,24001.0,C_CND_005214,9/4/2022,Michelle,Female,793437.5,Pale White,60504-7114,SUV,6506637.0,Aurora
Audi,A6,,Enterprise Rent A Car,,,24001.0,C_CND_006605,10/2/2022,Annabelle,Female,1500000.0,Pale White,60504-7114,SUV,7564775.0,Aurora
Audi,A6,,Enterprise Rent A Car,,,25001.0,C_CND_013530,5/8/2023,Theo,Male,793437.5,Black,60504-7114,SUV,7742310.0,Austin
Audi,A6,,Enterprise Rent A Car,,,27500.0,C_CND_010099,12/19/2022,Timothy,Male,793437.5,Black,60504-7114,SUV,8752023.0,Middletown
Audi,A6,,Enterprise Rent A Car,,,57998.5,C_CND_006184,9/24/2022,Ellie,Female,793437.5,Black,60504-7114,SUV,8318780.0,Aurora
Audi,A6,,Gartner Buick Hyundai Saab,,,13001.0,C_CND_003214,6/15/2022,Marcus,Female,1570000.0,Pale White,38701-8047,SUV,7677584.0,Greenville
Audi,A6,,Gartner Buick Hyundai Saab,,,14200.0,C_CND_016280,7/25/2023,Veronika,Male,1322000.0,Black,38701-8047,SUV,8188258.0,Greenville
Audi,A6,,Gartner Buick Hyundai Saab,,,15000.0,C_CND_020324,11/4/2023,Clara,Male,1420000.0,Black,38701-8047,SUV,7868243.0,Greenville
Audi,A6,,Gartner Buick Hyundai Saab,,,15000.0,C_CND_021458,11/21/2023,Ugo,Male,950000.0,Black,38701-8047,SUV,6452121.0,Greenville
Audi,A6,,Gartner Buick Hyundai Saab,,,24000.0,C_CND_010943,1/22/2023,Serena,Male,793437.5,Pale White,38701-8047,SUV,8257151.0,Greenville
Audi,A6,,Gartner Buick Hyundai Saab,,,25001.0,C_CND_018165,9/11/2023,Alexander,Male,793437.5,Black,38701-8047,SUV,6956324.0,Greenville
Audi,A6,,Gartner Buick Hyundai Saab,,,27001.0,C_CND_015667,7/10/2023,Avrelie,Male,1640000.0,Black,38701-8047,SUV,7780690.0,Greenville
Audi,A6,,Hatfield Volkswagen,,,13250.0,C_CND_016026,7/19/2023,Avigail,Male,1652500.0,Pale White,99301-3882,SUV,6543548.0,Pasco
Audi,A6,,Hatfield Volkswagen,,,13501.0,C_CND_002661,5/26/2022,Vivienne,Male,1255000.0,Pale White,99301-3882,SUV,6278556.0,Pasco
Audi,A6,,Hatfield Volkswagen,,,14000.0,C_CND_013987,5/24/2023,Abdoul,Male,1320000.0,Black,99301-3882,SUV,8300481.0,Pasco
Audi,A6,,Hatfield Volkswagen,,,14000.0,C_CND_020458,11/5/2023,Thomas,Male,793437.5,Black,99301-3882,SUV,6122324.0,Middletown
Audi,A6,,Hatfield Volkswagen,,,24001.0,C_CND_017326,9/1/2023,Audrey,Female,793437.5,Pale White,99301-3882,SUV,6316779.0,Pasco
Audi,A6,,Hatfield Volkswagen,,,25000.0,C_CND_022331,12/4/2023,Theo,Female,793437.5,Black,99301-3882,SUV,6991978.0,Greenville
Audi,A6,,Hatfield Volkswagen,,,27000.0,C_CND_004694,8/16/2022,Yitzchak,Male,853000.0,Black,99301-3882,SUV,6670573.0,Austin
Audi,A6,,Hatfield Volkswagen,,,57998.5,C_CND_009229,12/4/2022,Julius,Male,793437.5,Black,99301-3882,SUV,6621973.0,Pasco
Audi,A6,,Iceberg Rentals,,,13001.0,C_CND_014139,5/28/2023,Delia,Male,1500000.0,Pale White,53546-9427,SUV,7538413.0,Janesville
Audi,A6,,Iceberg Rentals,,,14000.0,C_CND_018494,9/18/2023,Ricky,Male,2150000.0,Pale White,53546-9427,SUV,8131844.0,Janesville
Audi,A6,,Iceberg Rentals,,,14001.0,C_CND_009387,12/6/2022,Kamiyah,Male,793437.5,Pale White,53546-9427,SUV,6729643.0,Janesville
Audi,A6,,Iceberg Rentals,,,14500.0,C_CND_023492,12/25/2023,Caleb,Male,1255000.0,Pale White,53546-9427,SUV,8623790.0,Janesville
Audi,A6,,Iceberg Rentals,,,15000.0,C_CND_001662,4/13/2022,Melanie,Male,2356062.5,Black,53546-9427,SUV,7296635.0,Janesville
Audi,A6,,Iceberg Rentals,,,15001.0,C_CND_018849,9/24/2023,Melanie,Male,2356062.5,Black,53546-9427,SUV,8594157.0,Aurora
Audi,A6,,Iceberg Rentals,,,15500.0,C_CND_015462,7/3/2023,Naomi,Male,1225000.0,Black,53546-9427,SUV,6032205.0,Janesville
Audi,A6,,Iceberg Rentals,,,24000.0,C_CND_002097,4/30/2022,Madelyn,Male,793437.5,Pale White,53546-9427,SUV,6439505.0,Janesville
Audi,A6,,Iceberg Rentals,,,27001.0,C_CND_021803,11/26/2023,Olivia,Male,1590000.0,Black,53546-9427,SUV,8162018.0,Janesville
Audi,A6,,Iceberg Rentals,,,42001.0,C_CND_017711,9/5/2023,Damien,Male,793437.5,Pale White,53546-9427,SUV,7633608.0,Janesville
Audi,A6,,McKinney Dodge Chrysler Jeep,,,13000.0,C_CND_013704,5/15/2023,Nechama,Male,793437.5,Pale White,85257-3102,SUV,7605003.0,Scottsdale
Audi,A6,,McKinney Dodge Chrysler Jeep,,,13001.0,C_CND_013546,5/9/2023,Julien,Male,793437.5,Pale White,85257-3102,SUV,6988584.0,Scottsdale
Audi,A6,,McKinney Dodge Chrysler Jeep,,,14000.0,C_CND_009320,12/6/2022,Owen,Male,793437.5,Black,85257-3102,SUV,6659814.0,Scottsdale
Audi,A6,,McKinney Dodge Chrysler Jeep,,,14000.0,C_CND_015552,7/7/2023,Julie,Female,793437.5,Black,85257-3102,SUV,7086937.0,Scottsdale
Audi,A6,,McKinney Dodge Chrysler Jeep,,,14000.0,C_CND_016357,7/29/2023,Shea,Male,793437.5,Black,85257-3102,SUV,8586366.0,Scottsdale
Audi,A6,,McKinney Dodge Chrysler Jeep,,,14001.0,C_CND_009637,12/11/2022,Evan,Male,2356062.5,Black,85257-3102,SUV,7838837.0,Scottsdale
Audi,A6,,McKinney Dodge Chrysler Jeep,,,24000.0,C_CND_010659,1/3/2023,Richard,Male,1500000.0,Pale White,85257-3102,SUV,7070319.0,Scottsdale
Audi,A6,,McKinney Dodge Chrysler Jeep,,,24000.0,C_CND_014795,6/12/2023,Ivanna,Male,793437.5,Pale White,85257-3102,SUV,6719522.0,Janesville
Audi,A6,,McKinney Dodge Chrysler Jeep,,,24000.0,C_CND_020921,11/12/2023,Manon,Male,793437.5,Pale White,85257-3102,SUV,7369007.0,Scottsdale
Audi,A6,,McKinney Dodge Chrysler Jeep,,,25000.0,C_CND_011541,3/1/2023,Evan,Male,793437.5,Black,85257-3102,SUV,6548055.0,Scottsdale
Audi,A6,,McKinney Dodge Chrysler Jeep,,,25500.0,C_CND_001582,4/11/2022,Gia,Male,1115000.0,Black,85257-3102,SUV,8226416.0,Scottsdale
Audi,A6,,McKinney Dodge Chrysler Jeep,,,27000.0,C_CND_005608,9/13/2022,Yisroel,Male,793437.5,Black,85257-3102,SUV,7908116.0,Scottsdale
Audi,A6,,McKinney Dodge Chrysler Jeep,,,42000.0,C_CND_014769,6/12/2023,Amina,Male,793437.5,Pale White,85257-3102,SUV,7939745.0,Scottsdale
Audi,A6,,McKinney Dodge Chrysler Jeep,,,42000.0,C_CND_016307,7/25/2023,Prince,Male,793437.5,Pale White,85257-3102,SUV,8807411.0,Austin
Audi,A6,,Motor Vehicle Branch Office,,,13000.0,C_CND_020091,10/30/2023,Gavin,Male,793437.5,Pale White,78758-7841,SUV,6181580.0,Austin
Audi,A6,,Motor Vehicle Branch Office,,,15000.0,C_CND_019701,10/20/2023,Travis,Male,793437.5,Black,78758-7841,SUV,7924686.0,Austin
Audi,A6,,Motor Vehicle Branch Office,,,27000.0,C_CND_005269,9/5/2022,Kelly,Male,1840000.0,Black,78758-7841,SUV,8817813.0,Janesville
Audi,A6,,Motor Vehicle Branch Office,,,42001.0,C_CND_015164,6/23/2023,Makayla,Female,793437.5,Pale White,78758-7841,SUV,6361901.0,Scottsdale
Audi,A6,,Nebo Chevrolet,,,13000.0,C_CND_001669,4/13/2022,Lucas,Male,793437.5,Pale White,06457-3834,SUV,7360676.0,Austin
Audi,A6,,Nebo Chevrolet,,,13500.0,C_CND_002595,5/23/2022,Ana,Male,2125000.0,Pale White,06457-3834,SUV,7270133.0,Middletown
Audi,A6,,Nebo Chevrolet,,,13500.0,C_CND_016774,8/15/2023,Mario,Male,832500.0,Pale White,06457-3834,SUV,6094968.0,Austin
Audi,A6,,Nebo Chevrolet,,,14000.0,C_CND_000064,1/4/2022,Alyssa,Female,793437.5,Black,06457-3834,SUV,7419754.0,Middletown
Audi,A6,,Nebo Chevrolet,,,14000.0,C_CND_019377,10/9/2023,Tania,Male,793437.5,Black,06457-3834,SUV,8748038.0,Janesville
Audi,A6,,Nebo Chevrolet,,,14001.0,C_CND_000776,3/7/2022,Riley,Male,1000000.0,Black,06457-3834,SUV,6586282.0,Middletown
Audi,A6,,Nebo Chevrolet,,,14501.0,C_CND_011635,3/3/2023,Eline,Male,1755000.0,Black,06457-3834,SUV,8645046.0,Aurora
Audi,A6,,Nebo Chevrolet,,,25000.0,C_CND_002665,5/26/2022,Yasmine,Male,1430000.0,Black,06457-3834,SUV,8080975.0,Middletown
Audi,A6,,Nebo Chevrolet,,,27000.0,C_CND_021277,11/19/2023,Alexandre,Male,793437.5,Black,06457-3834,SUV,7929186.0,Middletown
Audi,A6,,Nebo Chevrolet,,,27001.0,C_CND_013584,5/9/2023,Fiona,Male,1000000.0,Black,06457-3834,SUV,7630312.0,Greenville
Audi,A6,,Nebo Chevrolet,,,57998.5,C_CND_001974,4/25/2022,Lizbeth,Male,793437.5,Black,06457-3834,SUV,8531461.0,Middletown
Audi,A6,,New Castle Ford Lincoln Mercury,,,14000.0,C_CND_001301,3/29/2022,Camille,Male,793437.5,Pale White,60504-7114,SUV,6117251.0,Aurora
Audi,A6,,New Castle Ford Lincoln Mercury,,,15001.0,C_CND_022892,12/12/2023,Laure,Male,793437.5,Black,60504-7114,SUV,6987320.0,Aurora
Audi,A6,,New Castle Ford Lincoln Mercury,,,25500.0,C_CND_022841,12/11/2023,Devorah,Male,1045000.0,Black,60504-7114,SUV,7997801.0,Pasco
Audi,A6,,New Castle Ford Lincoln Mercury,,,27000.0,C_CND_006209,9/24/2022,Johan,Male,2000000.0,Black,60504-7114,SUV,7235787.0,Aurora
Audi,A6,,Pars Auto Sales,,,13001.0,C_CND_013832,5/19/2023,Jaylin,Male,793437.5,Pale White,38701-8047,SUV,8109571.0,Greenville
Audi,A6,,Pars Auto Sales,,,13501.0,C_CND_019511,10/13/2023,Yariel,Male,881500.0,Pale White,38701-8047,SUV,6584352.0,Greenville
Audi,A6,,Pars Auto Sales,,,14001.0,C_CND_021751,11/26/2023,Killian,Male,793437.5,Black,38701-8047,SUV,7405708.0,Greenville
Audi,A6,,Pars Auto Sales,,,24100.0,C_CND_012965,4/19/2023,Lena,Male,1011000.0,Pale White,38701-8047,SUV,6054072.0,Greenville
Audi,A6,,Pars Auto Sales,,,25000.0,C_CND_008409,11/20/2022,Shimon,Female,793437.5,Black,38701-8047,SUV,7897270.0,Greenville
Audi,A6,,Pars Auto Sales,,,25001.0,C_CND_013598,5/10/2023,Mateo,Female,793437.5,Black,38701-8047,SUV,8486191.0,Greenville
Audi,A6,,Pars Auto Sales,,,27500.0,C_CND_018656,9/20/2023,Lauren,Male,793437.5,Black,38701-8047,SUV,7779852.0,Austin
Audi,A6,,Pars Auto Sales,,,42000.0,C_CND_023836,12/30/2023,Ezra,Male,793437.5,Pale White,38701-8047,SUV,7833423.0,Greenville
Audi,A6,,Pars Auto Sales,,,42001.0,C_CND_012635,4/8/2023,Kevin,Male,1090000.0,Pale White,38701-8047,SUV,6436961.0,Pasco
Audi,A6,,Pitre Buick-Pontiac-Gmc of Scottsdale,,,14500.0,C_CND_019320,10/7/2023,Kaden,Male,2345000.0,Pale White,99301-3882,SUV,8089728.0,Pasco
Audi,A6,,Pitre Buick-Pontiac-Gmc of Scottsdale,,,15000.0,C_CND_006032,9/21/2022,Athena,Female,793437.5,Black,99301-3882,SUV,6622060.0,Pasco
Audi,A6,,Pitre Buick-Pontiac-Gmc of Scottsdale,,,15000.0,C_CND_014604,6/9/2023,Kevin,Male,793437.5,Black,99301-3882,SUV,6286098.0,Pasco
Audi,A6,,Pitre Buick-Pontiac-Gmc of Scottsdale,,,15000.0,C_CND_020873,11/11/2023,Antonin,Male,793437.5,Black,99301-3882,SUV,7607322.0,Scottsdale
Audi,A6,,Pitre Buick-Pontiac-Gmc of Scottsdale,,,15500.0,C_CND_004892,8/24/2022,Emerson,Male,1565000.0,Black,99301-3882,SUV,6347372.0,Pasco
Audi,A6,,Pitre Buick-Pontiac-Gmc of Scottsdale,,,15500.0,C_CND_022322,12/4/2023,Eliana,Male,1535000.0,Black,99301-3882,SUV,8043871.0,Pasco
Audi,A6,,Pitre Buick-Pontiac-Gmc of Scottsdale,,,24000.0,C_CND_019016,9/26/2023,Josiah,Male,1050000.0,Pale White,99301-3882,SUV,6727597.0,Pasco
Audi,A6,,Pitre Buick-Pontiac-Gmc of Scottsdale,,,25500.0,C_CND_011258,2/7/2023,James,Male,1395000.0,Black,99301-3882,SUV,6222226.0,Pasco
Audi,A6,,Pitre Buick-Pontiac-Gmc of Scottsdale,,,27000.0,C_CND_002607,5/23/2022,Isabelle,Male,793437.5,Black,99301-3882,SUV,6055938.0,Aurora
Audi,A6,,Progressive Shippers Cooperative Association No,,,13000.0,C_CND_005735,9/15/2022,Amiyah,Female,793437.5,Pale White,53546-9427,SUV,8437015.0,Pasco
Audi,A6,,Progressive Shippers Cooperative Association No,,,13000.0,C_CND_007978,11/13/2022,Roger,Female,793437.5,Pale White,53546-9427,SUV,7275154.0,Janesville
Audi,A6,,Progressive Shippers Cooperative Association No,,,13000.0,C_CND_015438,7/2/2023,Evan,Male,864000.0,Pale White,53546-9427,SUV,8729296.0,Janesville
Audi,A6,,Progressive Shippers Cooperative Association No,,,13001.0,C_CND_012592,4/8/2023,Lilly,Male,793437.5,Pale White,53546-9427,SUV,6467475.0,Janesville
Audi,A6,,Progressive Shippers Cooperative Association No,,,13501.0,C_CND_017129,8/26/2023,Aiden,Male,793437.5,Pale White,53546-9427,SUV,6729235.0,Scottsdale
Audi,A6,,Progressive Shippers Cooperative Association No,,,14000.0,C_CND_003775,7/9/2022,Layla,Male,815000.0,Black,53546-9427,SUV,7939693.0,Janesville
Audi,A6,,Progressive Shippers Cooperative Association No,,,14000.0,C_CND_023662,12/27/2023,Cleo,Male,879000.0,Black,53546-9427,SUV,8858222.0,Janesville
Audi,A6,,Progressive Shippers Cooperative Association No,,,24000.0,C_CND_001186,3/23/2022,Lina,Male,1000000.0,Pale White,53546-9427,SUV,6975510.0,Janesville
Audi,A6,,Progressive Shippers Cooperative Association No,,,24000.0,C_CND_004322,8/2/2022,Cristina,Male,1010000.0,Pale White,53546-9427,SUV,8181104.0,Middletown
Audi,A6,,Progressive Shippers Cooperative Association No,,,24000.0,C_CND_005476,9/11/2022,Livia,Male,793437.5,Pale White,53546-9427,SUV,6760385.0,Janesville
Audi,A6,,Progressive Shippers Cooperative Association No,,,24000.0,C_CND_013056,4/22/2023,Julien,Female,793437.5,Pale White,53546-9427,SUV,8721383.0,Janesville
Audi,A6,,Progressive Shippers Cooperative Association No,,,24001.0,C_CND_016198,7/23/2023,Jeremiah,Female,793437.5,Pale White,53546-9427,SUV,7645019.0,Janesville
Audi,A6,,Progressive Shippers Cooperative Association No,,,27000.0,C_CND_001648,4/13/2022,Izabella,Male,1450000.0,Black,53546-9427,SUV,7113668.0,Janesville
Audi,A6,,Progressive Shippers Cooperative Association No,,,42000.0,C_CND_020770,11/10/2023,Yael,Female,793437.5,Pale White,53546-9427,SUV,8632601.0,Janesville
Audi,A6,,Progressive Shippers Cooperative Association No,,,42001.0,C_CND_009660,12/11/2022,Nia,Male,1520000.0,Pale White,53546-9427,SUV,6034800.0,Janesville
Audi,A6,,Rabun Used Car Sales,,,13000.0,C_CND_000903,3/13/2022,Timothy,Male,793437.5,Pale White,85257-3102,SUV,7559678.0,Janesville
Audi,A6,,Rabun Used Car Sales,,,13001.0,C_CND_020102,10/31/2023,Ethan,Female,793437.5,Pale White,85257-3102,SUV,7656609.0,Scottsdale
Audi,A6,,Rabun Used Car Sales,,,14000.0,C_CND_009778,12/12/2022,Kaleb,Male,793437.5,Black,85257-3102,SUV,8530477.0,Middletown
Audi,A6,,Rabun Used Car Sales,,,15000.0,C_CND_005183,9/3/2022,Ivy,Female,1010000.0,Black,85257-3102,SUV,6993909.0,Austin
Audi,A6,,Rabun Used Car Sales,,,15000.0,C_CND_007462,11/2/2022,Jariel,Male,793437.5,Black,85257-3102,SUV,7042633.0,Scottsdale
Audi,A6,,Rabun Used Car Sales,,,15000.0,C_CND_007534,11/3/2022,Hindy,Male,1320000.0,Black,85257-3102,SUV,8480280.0,Scottsdale
Audi,A6,,Rabun Used Car Sales,,,15000.0,C_CND_009072,12/1/2022,Jeffrey,Male,793437.5,Black,85257-3102,SUV,8056276.0,Scottsdale
Audi,A6,,Rabun Used Car Sales,,,15000.0,C_CND_022058,12/1/2023,Yusuf,Male,793437.5,Black,85257-3102,SUV,7345178.0,Scottsdale
Audi,A6,,Rabun Used Car Sales,,,15001.0,C_CND_010056,12/19/2022,Lukas,Male,793437.5,Black,85257-3102,SUV,8975544.0,Scottsdale
Audi,A6,,Rabun Used Car Sales,,,25500.0,C_CND_009915,12/15/2022,Zaria,Male,793437.5,Black,85257-3102,SUV,6442789.0,Scottsdale
Audi,A6,,Rabun Used Car Sales,,,27000.0,C_CND_003569,6/29/2022,Luna,Male,793437.5,Black,85257-3102,SUV,8717704.0,Scottsdale
Audi,A6,,Rabun Used Car Sales,,,27000.0,C_CND_003786,7/9/2022,Litzy,Male,793437.5,Black,85257-3102,SUV,6403532.0,Scottsdale
Audi,A6,,Rabun Used Car Sales,,,27000.0,C_CND_009502,12/8/2022,Owen,Male,793437.5,Black,85257-3102,SUV,6142243.0,Scottsdale
Audi,A6,,Rabun Used Car Sales,,,27000.0,C_CND_016504,8/5/2023,Charles,Male,793437.5,Black,85257-3102,SUV,6767847.0,Scottsdale
Audi,A6,,Rabun Used Car Sales,,,27000.0,C_CND_021918,11/28/2023,Josephine,Male,793437.5,Black,85257-3102,SUV,8848295.0,Scottsdale
Audi,A6,,Rabun Used Car Sales,,,42000.0,C_CND_004703,8/16/2022,Zev,Male,793437.5,Pale White,85257-3102,SUV,6168982.0,Aurora
Audi,A6,,Rabun Used Car Sales,,,42500.0,C_CND_013426,5/6/2023,Oceane,Male,1245000.0,Pale White,85257-3102,SUV,8627152.0,Scottsdale
Audi,A6,,Race Car Help,,,13000.0,C_CND_000342,2/3/2022,Benjamin,Male,936000.0,Pale White,78758-7841,SUV,7691935.0,Middletown
Audi,A6,,Race Car Help,,,13000.0,C_CND_001102,3/21/2022,Adam,Male,793437.5,Pale White,78758-7841,SUV,7796689.0,Austin
Audi,A6,,Race Car Help,,,13000.0,C_CND_006639,10/2/2022,Rodrigo,Male,1050000.0,Pale White,78758-7841,SUV,8516706.0,Austin
Audi,A6,,Race Car Help,,,13000.0,C_CND_010155,12/20/2022,Zane,Male,793437.5,Pale White,78758-7841,SUV,7836827.0,Greenville
Audi,A6,,Race Car Help,,,13000.0,C_CND_018743,9/23/2023,Maxime,Male,793437.5,Pale White,78758-7841,SUV,7487073.0,Austin
Audi,A6,,Race Car Help,,,13000.0,C_CND_021886,11/27/2023,Chaimaa,Male,1290000.0,Pale White,78758-7841,SUV,6418809.0,Greenville
Audi,A6,,Race Car Help,,,13500.0,C_CND_003803,7/9/2022,Ophelie,Male,793437.5,Pale White,78758-7841,SUV,8516999.0,Austin
Audi,A6,,Race Car Help,,,13850.0,C_CND_009937,12/15/2022,Nathaniel,Male,1248500.0,Pale White,78758-7841,SUV,6059388.0,Aurora
Audi,A6,,Race Car Help,,,14000.0,C_CND_006913,10/12/2022,Aria,Male,793437.5,Black,78758-7841,SUV,7587785.0,Austin
Audi,A6,,Race Car Help,,,14000.0,C_CND_013475,5/7/2023,Edwin,Female,793437.5,Black,78758-7841,SUV,6016734.0,Austin
Audi,A6,,Race Car Help,,,14000.0,C_CND_017769,9/5/2023,Vivian,Male,793437.5,Black,78758-7841,SUV,8625396.0,Austin
Audi,A6,,Race Car Help,,,14500.0,C_CND_006430,9/26/2022,Nathalie,Male,793437.5,Black,78758-7841,SUV,8308199.0,Austin
Audi,A6,,Race Car Help,,,24000.0,C_CND_005296,9/6/2022,Nechama,Male,793437.5,Pale White,78758-7841,SUV,8261942.0,Austin
Audi,A6,,Race Car Help,,,24000.0,C_CND_005536,9/12/2022,Maeve,Male,905000.0,Pale White,78758-7841,SUV,8959169.0,Austin
Audi,A6,,Race Car Help,,,24000.0,C_CND_008119,11/14/2022,Norah,Male,793437.5,Pale White,78758-7841,SUV,6972352.0,Austin
Audi,A6,,Race Car Help,,,24000.0,C_CND_015185,6/24/2023,Ayden,Male,805000.0,Pale White,78758-7841,SUV,7506997.0,Austin
Audi,A6,,Race Car Help,,,24000.0,C_CND_019193,10/2/2023,Jaiden,Female,872000.0,Pale White,78758-7841,SUV,7000399.0,Austin
Audi,A6,,Race Car Help,,,25000.0,C_CND_004576,8/10/2022,Vincent,Male,793437.5,Black,78758-7841,SUV,6497926.0,Scottsdale
Audi,A6,,Race Car Help,,,25000.0,C_CND_006875,10/12/2022,Denise,Female,793437.5,Black,78758-7841,SUV,8825215.0,Austin
Audi,A6,,Race Car Help,,,25000.0,C_CND_013127,4/23/2023,Alyson,Male,793437.5,Black,78758-7841,SUV,8001480.0,Austin
Audi,A6,,Race Car Help,,,25000.0,C_CND_014153,5/28/2023,Yael,Male,793437.5,Black,78758-7841,SUV,7295310.0,Austin
Audi,A6,,Race Car Help,,,25001.0,C_CND_014996,6/18/2023,Casey,Female,1540000.0,Black,78758-7841,SUV,7686595.0,Austin
Audi,A6,,Race Car Help,,,25001.0,C_CND_019564,10/14/2023,Aaron,Male,900000.0,Black,78758-7841,SUV,6186759.0,Austin
Audi,A6,,Race Car Help,,,27000.0,C_CND_013374,5/5/2023,Luquet,Male,793437.5,Black,78758-7841,SUV,7386869.0,Austin
Audi,A6,,Race Car Help,,,42501.0,C_CND_009908,12/15/2022,Jonathan,Male,1415000.0,Pale White,78758-7841,SUV,8015344.0,Austin
Audi,A6,,Race Car Help,,,57998.5,C_CND_022170,12/2/2023,Annabelle,Male,793437.5,Black,78758-7841,SUV,6079121.0,Austin
Audi,A6,,Ryder Truck Rental and Leasing,,,13000.0,C_CND_013183,4/28/2023,Hannah,Female,1950000.0,Pale White,06457-3834,SUV,7089258.0,Middletown
Audi,A6,,Ryder Truck Rental and Leasing,,,13500.0,C_CND_002109,4/30/2022,Boubacar,Male,1005000.0,Pale White,06457-3834,SUV,8978061.0,Middletown
Audi,A6,,Ryder Truck Rental and Leasing,,,14000.0,C_CND_014476,6/5/2023,Savanna,Male,793437.5,Pale White,06457-3834,SUV,8024419.0,Middletown
Audi,A6,,Ryder Truck Rental and Leasing,,,14000.0,C_CND_017810,9/5/2023,Kenneth,Male,793437.5,Pale White,06457-3834,SUV,7364351.0,Middletown
Audi,A6,,Ryder Truck Rental and Leasing,,,14000.0,C_CND_020469,11/5/2023,Marion,Male,793437.5,Pale White,06457-3834,SUV,8324756.0,Janesville
Audi,A6,,Ryder Truck Rental and Leasing,,,15000.0,C_CND_005972,9/20/2022,Kyla,Male,793437.5,Black,06457-3834,SUV,7265930.0,Middletown
Audi,A6,,Ryder Truck Rental and Leasing,,,15000.0,C_CND_006065,9/21/2022,Jared,Female,840000.0,Black,06457-3834,SUV,6868703.0,Middletown
Audi,A6,,Ryder Truck Rental and Leasing,,,15001.0,C_CND_007094,10/23/2022,Dominick,Male,1060000.0,Black,06457-3834,SUV,6262413.0,Middletown
Audi,A6,,Ryder Truck Rental and Leasing,,,15500.0,C_CND_001171,3/23/2022,Arianna,Male,793437.5,Black,06457-3834,SUV,7270320.0,Middletown
Audi,A6,,Ryder Truck Rental and Leasing,,,15500.0,C_CND_022656,12/9/2023,Cecilia,Male,1225000.0,Black,06457-3834,SUV,8919497.0,Scottsdale
Audi,A6,,Ryder Truck Rental and Leasing,,,25000.0,C_CND_015067,6/20/2023,Chloe,Female,793437.5,Black,06457-3834,SUV,7146655.0,Middletown
Audi,A6,,Ryder Truck Rental and Leasing,,,27000.0,C_CND_010000,12/17/2022,Princeton,Male,1450000.0,Black,06457-3834,SUV,6772643.0,Scottsdale
Audi,A6,,Ryder Truck Rental and Leasing,,,27000.0,C_CND_013520,5/8/2023,Harrison,Male,793437.5,Black,06457-3834,SUV,8657888.0,Middletown
Audi,A6,,Ryder Truck Rental and Leasing,,,42000.0,C_CND_005659,9/14/2022,Zalmen,Male,845000.0,Pale White,06457-3834,SUV,8032319.0,Middletown
Audi,A6,,Ryder Truck Rental and Leasing,,,42000.0,C_CND_005890,9/18/2022,Alina,Male,2356062.5,Pale White,06457-3834,SUV,6967350.0,Middletown
Audi,A6,,Saab-Belle Dodge,,,13000.0,C_CND_001554,4/10/2022,John,Female,793437.5,Pale White,60504-7114,SUV,6779374.0,Aurora
Audi,A6,,Saab-Belle Dodge,,,13000.0,C_CND_010832,1/15/2023,Kailyn,Female,793437.5,Pale White,60504-7114,SUV,8502664.0,Aurora
Audi,A6,,Saab-Belle Dodge,,,13000.0,C_CND_011057,1/30/2023,Tamar,Male,793437.5,Pale White,60504-7114,SUV,8552140.0,Aurora
Audi,A6,,Saab-Belle Dodge,,,13000.0,C_CND_012570,4/8/2023,Maya,Female,793437.5,Pale White,60504-7114,SUV,8567023.0,Aurora
Audi,A6,,Saab-Belle Dodge,,,13001.0,C_CND_014208,5/29/2023,Tifenn,Male,793437.5,Pale White,60504-7114,SUV,7733533.0,Janesville
Audi,A6,,Saab-Belle Dodge,,,13001.0,C_CND_019537,10/14/2023,Benjamin,Female,793437.5,Pale White,60504-7114,SUV,6479729.0,Aurora
Audi,A6,,Saab-Belle Dodge,,,13001.0,C_CND_022442,12/6/2023,Owen,Male,793437.5,Pale White,60504-7114,SUV,8560567.0,Aurora
Audi,A6,,Saab-Belle Dodge,,,14000.0,C_CND_007009,10/18/2022,Chase,Male,793437.5,Black,60504-7114,SUV,8106566.0,Austin
